indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2023-09-01,147.54785723218933,148.79846088759902,145.42359210698555,-0.004606718128860074,-0.002134283901415568,-0.0037484131546238197
2023-10-01,146.6772501906346,147.65708288437668,144.83386402356885,0.011007355692625419,-0.007670630438069703,-0.004055243546610021
2023-11-01,145.52971988837479,145.58185164980316,144.23807294885407,-0.005986460655150828,-0.014054396809386693,-0.0041136172036245755
2023-12-01,138.38699712465896,142.8927235036915,143.68633023291144,-0.03809798752271406,-0.0184715891138707,-0.0038252224580002103
2024-01-01,137.34856149716308,143.24665177211284,143.23344847543174,-0.035765523103485665,0.0024768809757635957,-0.003151877821262472
2024-02-01,133.7776346109468,142.7217816294221,142.9306372866803,-0.025047455792871376,-0.003664100599892084,-0.0021141094623814416
2024-03-01,142.38757575804948,141.63783664452265,142.81802518371933,-0.07523458750791888,-0.007594811195069884,-0.0007878793875039092
2024-04-01,145.48435090566562,139.89994420355353,142.9194319345438,-0.02207878371866029,-0.012269973067513096,0.0007100416820218225
2024-05-01,154.81597166919906,141.22740793601295,143.23568957999626,0.012334879228271702,0.009488665202953772,0.002212838668413486
2024-06-01,145.42503537837646,141.59163948607974,143.7454866331385,-0.03696245363175532,0.0025790429449206176,0.0035591482446666323
2024-07-01,148.30697209649915,145.52644798281696,144.40857460009047,-0.0039021740667315712,0.027789836398667278,0.0046129306907858325
2024-08-01,146.0300496613245,146.9757891886679,145.17129823612768,-0.02808056841952956,0.009959297611813245,0.005281706007759013
2024-09-01,143.84158512347287,146.96723797678519,145.97711305451602,-0.022629836477205754,-5.8181091797004925e-05,0.0055507860588093205
2024-10-01,146.42103027843723,147.57858865905723,146.77093500132136,-0.0015737188243395497,0.004159775271605826,0.0054379890805820175
2024-11-01,146.4555088127813,148.88806826851788,147.50726239848552,0.005731091056051198,0.008873100233299125,0.005016847492029131
2024-12-01,146.64877812782146,150.68166185037302,148.15372405955227,0.05378428684372951,0.012046590453577588,0.004382575139387779
2025-01-01,146.4975506884641,151.46935646754545,148.6970122692721,0.060010330759422886,0.005227541344444475,0.0036670573970956077
2025-02-01,141.7572770975753,152.5921502058795,149.1378103789297,0.05373743620133106,0.007412679135364364,0.0029644046166801274
2025-03-01,150.3952435101514,149.89801165594932,149.48289631625659,0.05066534108454958,-0.01765581352838408,0.0023138728968201683
